ticket_id,failed_transaction_count,estimated_financial_loss,affected_region
TKT-15341,0,0.0,None
TKT-15342,0,0.0,None
TKT-15343,0,0.0,None
TKT-15344,9573,78361.15,Bulawayo
TKT-15345,0,0.0,None
TKT-15346,0,0.0,None
TKT-15347,0,0.0,None
TKT-15348,0,0.0,None
TKT-15349,3092,28368.18,Mutare
TKT-15350,9877,80971.6,Digital-All
TKT-15351,0,0.0,None
TKT-15352,0,0.0,None
TKT-15353,0,0.0,None
TKT-15354,0,0.0,None
TKT-15355,0,0.0,None
TKT-15356,0,0.0,None
TKT-15357,0,0.0,None
TKT-15358,0,0.0,None
TKT-15359,0,0.0,None
TKT-15360,0,0.0,None
TKT-15361,1887,16708.62,Bulawayo
TKT-15362,0,0.0,None
TKT-15363,0,0.0,None
TKT-15364,0,0.0,None
TKT-15365,0,0.0,None
TKT-15366,0,0.0,None
TKT-15367,0,0.0,None
TKT-15368,7197,39460.65,Bulawayo
TKT-15369,0,0.0,None
TKT-15370,0,0.0,None
TKT-15371,0,0.0,None
TKT-15372,0,0.0,None
TKT-15373,0,0.0,None
TKT-15374,0,0.0,None
TKT-15375,0,0.0,None
TKT-15376,0,0.0,None
TKT-15377,0,0.0,None
TKT-15378,510,4730.53,Mutare
TKT-15379,0,0.0,None
TKT-15380,0,0.0,None
TKT-15381,0,0.0,None
TKT-15382,0,0.0,None
TKT-15383,0,0.0,None
TKT-15384,0,0.0,None
TKT-15385,0,0.0,None
TKT-15386,0,0.0,None
TKT-15387,0,0.0,None
TKT-15388,2659,14094.15,Digital-All
TKT-15389,0,0.0,None
TKT-15390,0,0.0,None
TKT-15391,0,0.0,None
TKT-15392,0,0.0,None
TKT-15393,0,0.0,None
TKT-15394,0,0.0,None
TKT-15395,0,0.0,None
TKT-15396,4645,224913.69,Bulawayo
TKT-15397,0,0.0,None
TKT-15398,0,0.0,None
TKT-15399,0,0.0,None
TKT-15400,0,0.0,None
TKT-15401,0,0.0,None
TKT-15402,0,0.0,None
TKT-15403,0,0.0,None
TKT-15404,0,0.0,None
TKT-15405,0,0.0,None
TKT-15406,0,0.0,None
TKT-15407,4030,37655.7,Mutare
TKT-15408,0,0.0,None
TKT-15409,0,0.0,None
TKT-15410,8278,76182.11,Mutare
TKT-15411,0,0.0,None
TKT-15412,0,0.0,None
TKT-15413,0,0.0,None
TKT-15414,0,0.0,None
TKT-15415,8619,52402.54,Digital-All
TKT-15416,0,0.0,None
TKT-15417,0,0.0,None
TKT-15418,0,0.0,None
TKT-15419,0,0.0,None
TKT-15420,0,0.0,None
TKT-15421,0,0.0,None
TKT-15422,5444,49722.64,Digital-All
TKT-15423,0,0.0,None
TKT-15424,0,0.0,None
TKT-15425,0,0.0,None
TKT-15426,0,0.0,None
TKT-15427,0,0.0,None
TKT-15428,0,0.0,None
TKT-15429,0,0.0,None
TKT-15430,4419,35434.23,Harare
TKT-15431,0,0.0,None
TKT-15432,0,0.0,None
TKT-15433,0,0.0,None
TKT-15434,0,0.0,None
TKT-15435,0,0.0,None
TKT-15436,0,0.0,None
TKT-15437,0,0.0,None
TKT-15438,0,0.0,None
TKT-15439,0,0.0,None
TKT-15440,0,0.0,None
TKT-15441,0,0.0,None
TKT-15442,0,0.0,None
TKT-15443,0,0.0,None
TKT-15444,0,0.0,None
TKT-15445,0,0.0,None
TKT-15446,0,0.0,None
TKT-15447,0,0.0,None
TKT-15448,0,0.0,None
TKT-15449,3467,29025.85,Bulawayo
TKT-15450,0,0.0,None
TKT-15451,0,0.0,None
TKT-15452,0,0.0,None
TKT-15453,0,0.0,None
TKT-15454,2305,18390.08,Digital-All
TKT-15455,0,0.0,None
TKT-15456,0,0.0,None
TKT-15457,0,0.0,None
TKT-15458,0,0.0,None
TKT-15459,0,0.0,None
TKT-15460,0,0.0,None
TKT-15461,6524,54049.61,Mutare
TKT-15462,0,0.0,None
TKT-15463,0,0.0,None
TKT-15464,0,0.0,None
TKT-15465,0,0.0,None
TKT-15466,0,0.0,None
TKT-15467,0,0.0,None
TKT-15468,0,0.0,None
TKT-15469,0,0.0,None
TKT-15470,0,0.0,None
TKT-15471,0,0.0,None
TKT-15472,0,0.0,None
TKT-15473,0,0.0,None
TKT-15474,9645,91614.47,Harare
TKT-15475,0,0.0,None
TKT-15476,3929,35908.65,Digital-All
TKT-15477,0,0.0,None
TKT-15478,0,0.0,None
TKT-15479,0,0.0,None
TKT-15480,0,0.0,None
TKT-15481,0,0.0,None
TKT-15482,0,0.0,None
TKT-15483,0,0.0,None
TKT-15484,0,0.0,None
TKT-15485,7587,50693.62,Mutare
TKT-15486,5060,181370.44,Digital-All
TKT-15487,0,0.0,None
TKT-15488,0,0.0,None
TKT-15489,6500,57730.74,Mutare
TKT-15490,0,0.0,None
TKT-15491,0,0.0,None
TKT-15492,0,0.0,None
TKT-15493,5582,35025.93,Harare
TKT-15494,2349,105823.58,Mutare
TKT-15495,0,0.0,None
TKT-15496,0,0.0,None
TKT-15497,3802,28769.18,Bulawayo
TKT-15498,0,0.0,None
TKT-15499,0,0.0,None
TKT-15500,2267,21167.75,Digital-All
TKT-15501,0,0.0,None
TKT-15502,0,0.0,None
TKT-15503,0,0.0,None
TKT-15504,0,0.0,None
TKT-15505,0,0.0,None
TKT-15506,0,0.0,None
TKT-15507,0,0.0,None
TKT-15508,0,0.0,None
TKT-15509,0,0.0,None
TKT-15510,0,0.0,None
TKT-15511,0,0.0,None
TKT-15512,0,0.0,None
TKT-15513,0,0.0,None
TKT-15514,0,0.0,None
TKT-15515,0,0.0,None
TKT-15516,0,0.0,None
TKT-15517,0,0.0,None
TKT-15518,0,0.0,None
TKT-15519,0,0.0,None
TKT-15520,0,0.0,None
TKT-15521,0,0.0,None
TKT-15522,0,0.0,None
TKT-15523,0,0.0,None
TKT-15524,0,0.0,None
TKT-15525,0,0.0,None
TKT-15526,0,0.0,None
TKT-15527,0,0.0,None
TKT-15528,0,0.0,None
TKT-15529,0,0.0,None
TKT-15530,0,0.0,None
TKT-15531,0,0.0,None
TKT-15532,0,0.0,None
TKT-15533,0,0.0,None
TKT-15534,0,0.0,None
TKT-15535,0,0.0,None
TKT-15536,0,0.0,None
TKT-15537,0,0.0,None
TKT-15538,0,0.0,None
TKT-15539,0,0.0,None
TKT-15540,0,0.0,None
TKT-15541,0,0.0,None
TKT-15542,5818,47728.3,Digital-All
TKT-15543,0,0.0,None
TKT-15544,0,0.0,None
TKT-15545,8978,383024.65,Mutare
TKT-15546,0,0.0,None
TKT-15547,0,0.0,None
TKT-15548,0,0.0,None
TKT-15549,0,0.0,None
TKT-15550,4739,36037.98,Harare
TKT-15551,0,0.0,None
TKT-15552,0,0.0,None
TKT-15553,1818,9698.21,Harare
TKT-15554,9585,478882.39,Digital-All
TKT-15555,9273,73171.47,Mutare
TKT-15556,0,0.0,None
TKT-15557,0,0.0,None
TKT-15558,0,0.0,None
TKT-15559,1731,12903.72,Harare
TKT-15560,0,0.0,None
TKT-15561,0,0.0,None
TKT-15562,0,0.0,None
TKT-15563,0,0.0,None
TKT-15564,0,0.0,None
TKT-15565,0,0.0,None
TKT-15566,0,0.0,None
TKT-15567,0,0.0,None
TKT-15568,3988,21178.76,Mutare
TKT-15569,0,0.0,None
TKT-15570,0,0.0,None
TKT-15571,0,0.0,None
TKT-15572,6382,37242.01,Harare
TKT-15573,0,0.0,None
TKT-15574,0,0.0,None
TKT-15575,0,0.0,None
TKT-15576,0,0.0,None
TKT-15577,0,0.0,None
TKT-15578,0,0.0,None
TKT-15579,0,0.0,None
TKT-15580,0,0.0,None
TKT-15581,0,0.0,None
TKT-15582,0,0.0,None
TKT-15583,7421,38352.27,Digital-All
TKT-15584,0,0.0,None
TKT-15585,3581,18637.07,Bulawayo
TKT-15586,0,0.0,None
TKT-15587,164,921.05,Digital-All
TKT-15588,0,0.0,None
TKT-15589,0,0.0,None
TKT-15590,0,0.0,None
TKT-15591,0,0.0,None
TKT-15592,0,0.0,None
TKT-15593,2829,26988.74,Digital-All
TKT-15594,0,0.0,None
TKT-15595,0,0.0,None
TKT-15596,0,0.0,None
TKT-15597,0,0.0,None
TKT-15598,0,0.0,None
TKT-15599,3022,27565.29,Harare
TKT-15600,9779,56836.66,Harare
TKT-15601,0,0.0,None
TKT-15602,0,0.0,None
TKT-15603,0,0.0,None
TKT-15604,0,0.0,None
TKT-15605,1086,5444.41,Bulawayo
TKT-15606,0,0.0,None
TKT-15607,0,0.0,None
TKT-15608,0,0.0,None
TKT-15609,0,0.0,None
TKT-15610,0,0.0,None
TKT-15611,0,0.0,None
TKT-15612,0,0.0,None
TKT-15613,6524,63164.58,Harare
TKT-15614,0,0.0,None
TKT-15615,0,0.0,None
TKT-15616,0,0.0,None
TKT-15617,8025,72946.32,Mutare
TKT-15618,0,0.0,None
TKT-15619,829,8130.33,Bulawayo
TKT-15620,0,0.0,None
TKT-15621,0,0.0,None
TKT-15622,0,0.0,None
TKT-15623,0,0.0,None
TKT-15624,0,0.0,None
TKT-15625,8411,91295.98,Harare
TKT-15626,0,0.0,None
TKT-15627,0,0.0,None
TKT-15628,0,0.0,None
TKT-15629,4662,38715.5,Harare
TKT-15630,0,0.0,None
TKT-15631,0,0.0,None
TKT-15632,0,0.0,None
TKT-15633,0,0.0,None
TKT-15634,0,0.0,None
TKT-15635,0,0.0,None
TKT-15636,0,0.0,None
TKT-15637,0,0.0,None
TKT-15638,0,0.0,None
TKT-15639,0,0.0,None
TKT-15640,0,0.0,None
TKT-15641,0,0.0,None
TKT-15642,4688,33301.65,Bulawayo
TKT-15643,0,0.0,None
TKT-15644,0,0.0,None
TKT-15645,0,0.0,None
TKT-15646,0,0.0,None
TKT-15647,0,0.0,None
TKT-15648,0,0.0,None
TKT-15649,0,0.0,None
TKT-15650,0,0.0,None
TKT-15651,0,0.0,None
TKT-15652,0,0.0,None
TKT-15653,0,0.0,None
TKT-15654,0,0.0,None
TKT-15655,0,0.0,None
TKT-15656,4201,34847.14,Mutare
TKT-15657,0,0.0,None
TKT-15658,0,0.0,None
TKT-15659,0,0.0,None
TKT-15660,0,0.0,None
TKT-15661,5761,36046.03,Digital-All
TKT-15662,293,2839.11,Digital-All
TKT-15663,4453,29130.51,Bulawayo
TKT-15664,5756,55411.62,Mutare
TKT-15665,0,0.0,None
TKT-15666,4072,35530.7,Harare
TKT-15667,0,0.0,None
TKT-15668,0,0.0,None
TKT-15669,0,0.0,None
TKT-15670,0,0.0,None
TKT-15671,0,0.0,None
TKT-15672,0,0.0,None
TKT-15673,0,0.0,None
TKT-15674,0,0.0,None
TKT-15675,0,0.0,None
TKT-15676,0,0.0,None
TKT-15677,0,0.0,None
TKT-15678,3954,31316.17,Harare
TKT-15679,0,0.0,None
TKT-15680,0,0.0,None
TKT-15681,0,0.0,None
TKT-15682,0,0.0,None
TKT-15683,2300,17787.26,Digital-All
TKT-15684,9024,388150.26,Mutare
TKT-15685,0,0.0,None
TKT-15686,5614,30811.75,Mutare
TKT-15687,0,0.0,None
TKT-15688,9713,65727.18,Bulawayo
TKT-15689,5764,54311.43,Harare
TKT-15690,0,0.0,None
TKT-15691,0,0.0,None
TKT-15692,2024,18007.08,Bulawayo
TKT-15693,0,0.0,None
TKT-15694,0,0.0,None
TKT-15695,0,0.0,None
TKT-15696,0,0.0,None
TKT-15697,0,0.0,None
TKT-15698,0,0.0,None
TKT-15699,0,0.0,None
TKT-15700,0,0.0,None
TKT-15701,0,0.0,None
TKT-15702,0,0.0,None
TKT-15703,0,0.0,None
TKT-15704,0,0.0,None
TKT-15705,0,0.0,None
TKT-15706,0,0.0,None
TKT-15707,0,0.0,None
TKT-15708,0,0.0,None
TKT-15709,0,0.0,None
TKT-15710,0,0.0,None
TKT-15711,4730,46162.54,Harare
TKT-15712,0,0.0,None
TKT-15713,5881,41622.41,Mutare
TKT-15714,0,0.0,None
TKT-15715,0,0.0,None
TKT-15716,1180,8717.59,Harare
TKT-15717,0,0.0,None
TKT-15718,0,0.0,None
TKT-15719,0,0.0,None
TKT-15720,4113,21140.37,Mutare
TKT-15721,0,0.0,None
TKT-15722,0,0.0,None
TKT-15723,0,0.0,None
TKT-15724,7870,55662.25,Harare
TKT-15725,0,0.0,None
TKT-15726,0,0.0,None
TKT-15727,0,0.0,None
TKT-15728,0,0.0,None
TKT-15729,5988,36741.53,Digital-All
TKT-15730,0,0.0,None
TKT-15731,0,0.0,None
TKT-15732,0,0.0,None
TKT-15733,3223,65425.05,Bulawayo
TKT-15734,0,0.0,None
TKT-15735,8804,74778.68,Bulawayo
TKT-15736,0,0.0,None
TKT-15737,0,0.0,None
TKT-15738,0,0.0,None
TKT-15739,0,0.0,None
TKT-15740,7984,51495.16,Digital-All
TKT-15741,0,0.0,None
TKT-15742,0,0.0,None
TKT-15743,0,0.0,None
TKT-15744,0,0.0,None
TKT-15745,0,0.0,None
TKT-15746,0,0.0,None
TKT-15747,0,0.0,None
TKT-15748,0,0.0,None
TKT-15749,0,0.0,None
TKT-15750,0,0.0,None
TKT-15751,0,0.0,None
TKT-15752,0,0.0,None
TKT-15753,0,0.0,None
TKT-15754,0,0.0,None
TKT-15755,0,0.0,None
TKT-15756,0,0.0,None
TKT-15757,0,0.0,None
TKT-15758,0,0.0,None
TKT-15759,0,0.0,None
TKT-15760,2272,14463.87,Harare
TKT-15761,0,0.0,None
TKT-15762,0,0.0,None
TKT-15763,0,0.0,None
TKT-15764,8853,63164.85,Bulawayo
TKT-15765,0,0.0,None
TKT-15766,0,0.0,None
TKT-15767,2307,13097.78,Harare
TKT-15768,0,0.0,None
TKT-15769,0,0.0,None
TKT-15770,0,0.0,None
TKT-15771,0,0.0,None
TKT-15772,0,0.0,None
TKT-15773,0,0.0,None
TKT-15774,0,0.0,None
TKT-15775,0,0.0,None
TKT-15776,0,0.0,None
TKT-15777,3662,30548.37,Mutare
TKT-15778,0,0.0,None
TKT-15779,0,0.0,None
TKT-15780,0,0.0,None
TKT-15781,0,0.0,None
TKT-15782,0,0.0,None
TKT-15783,0,0.0,None
TKT-15784,0,0.0,None
TKT-15785,0,0.0,None
TKT-15786,0,0.0,None
TKT-15787,6684,41865.87,Digital-All
TKT-15788,0,0.0,None
TKT-15789,0,0.0,None
TKT-15790,5371,34044.82,Harare
TKT-15791,0,0.0,None
TKT-15792,0,0.0,None
TKT-15793,0,0.0,None
TKT-15794,0,0.0,None
TKT-15795,0,0.0,None
TKT-15796,0,0.0,None
TKT-15797,0,0.0,None
TKT-15798,0,0.0,None
TKT-15799,0,0.0,None
TKT-15800,266,2188.06,Mutare
TKT-15801,0,0.0,None
TKT-15802,9475,61188.55,Bulawayo
TKT-15803,0,0.0,None
TKT-15804,0,0.0,None
TKT-15805,0,0.0,None
TKT-15806,0,0.0,None
TKT-15807,0,0.0,None
TKT-15808,0,0.0,None
TKT-15809,0,0.0,None
TKT-15810,0,0.0,None
TKT-15811,0,0.0,None
TKT-15812,0,0.0,None
TKT-15813,0,0.0,None
TKT-15814,0,0.0,None
TKT-15815,0,0.0,None
TKT-15816,0,0.0,None
TKT-15817,2822,20097.15,Mutare
TKT-15818,0,0.0,None
TKT-15819,0,0.0,None
TKT-15820,9965,63530.42,Bulawayo
TKT-15821,0,0.0,None
TKT-15822,2325,13974.54,Harare
TKT-15823,0,0.0,None
TKT-15824,0,0.0,None
TKT-15825,0,0.0,None
TKT-15826,0,0.0,None
TKT-15827,0,0.0,None
TKT-15828,0,0.0,None
TKT-15829,0,0.0,None
TKT-15830,0,0.0,None
TKT-15831,0,0.0,None
TKT-15832,9014,70864.94,Mutare
TKT-15833,8246,71090.98,Mutare
TKT-15834,0,0.0,None
TKT-15835,0,0.0,None
TKT-15836,0,0.0,None
TKT-15837,0,0.0,None
TKT-15838,0,0.0,None
TKT-15839,0,0.0,None
TKT-15840,2845,25353.07,Mutare
TKT-15841,0,0.0,None
TKT-15842,0,0.0,None
TKT-15843,0,0.0,None
TKT-15844,0,0.0,None
TKT-15845,6292,36648.27,Digital-All
TKT-15846,0,0.0,None
TKT-15847,8459,80777.5,Mutare
TKT-15848,0,0.0,None
TKT-15849,0,0.0,None
TKT-15850,0,0.0,None
TKT-15851,0,0.0,None
TKT-15852,0,0.0,None
TKT-15853,0,0.0,None
TKT-15854,0,0.0,None
TKT-15855,0,0.0,None
TKT-15856,6522,40512.08,Digital-All
TKT-15857,1066,5697.34,Mutare
TKT-15858,7210,51773.98,Mutare
TKT-15859,0,0.0,None
TKT-15860,0,0.0,None
TKT-15861,0,0.0,None
TKT-15862,0,0.0,None
TKT-15863,6180,55131.9,Mutare
TKT-15864,0,0.0,None
TKT-15865,0,0.0,None
TKT-15866,159,1250.94,Digital-All
TKT-15867,0,0.0,None
TKT-15868,7459,56468.41,Harare
TKT-15869,0,0.0,None
TKT-15870,0,0.0,None
TKT-15871,0,0.0,None
TKT-15872,0,0.0,None
TKT-15873,0,0.0,None
TKT-15874,8784,70847.82,Harare
TKT-15875,0,0.0,None
TKT-15876,0,0.0,None
TKT-15877,0,0.0,None
TKT-15878,0,0.0,None
TKT-15879,0,0.0,None
TKT-15880,9975,65422.01,Digital-All
TKT-15881,0,0.0,None
TKT-15882,0,0.0,None
TKT-15883,0,0.0,None
TKT-15884,0,0.0,None
TKT-15885,0,0.0,None
TKT-15886,0,0.0,None
TKT-15887,0,0.0,None
TKT-15888,4492,34273.55,Harare
TKT-15889,0,0.0,None
TKT-15890,0,0.0,None
TKT-15891,0,0.0,None
TKT-15892,0,0.0,None
TKT-15893,0,0.0,None
TKT-15894,0,0.0,None
TKT-15895,0,0.0,None
TKT-15896,0,0.0,None
TKT-15897,0,0.0,None
TKT-15898,0,0.0,None
TKT-15899,0,0.0,None
TKT-15900,0,0.0,None
TKT-15901,3863,22862.58,Harare
TKT-15902,0,0.0,None
TKT-15903,0,0.0,None
TKT-15904,0,0.0,None
TKT-15905,0,0.0,None
TKT-15906,5863,44690.74,Harare
TKT-15907,7844,60155.1,Mutare
TKT-15908,8398,53735.34,Mutare
TKT-15909,0,0.0,None
TKT-15910,0,0.0,None
TKT-15911,0,0.0,None
TKT-15912,0,0.0,None
TKT-15913,0,0.0,None
TKT-15914,0,0.0,None
TKT-15915,0,0.0,None
TKT-15916,5116,27179.42,Digital-All
TKT-15917,0,0.0,None
TKT-15918,0,0.0,None
TKT-15919,0,0.0,None
TKT-15920,0,0.0,None
TKT-15921,0,0.0,None
TKT-15922,0,0.0,None
TKT-15923,0,0.0,None
TKT-15924,0,0.0,None
TKT-15925,0,0.0,None
TKT-15926,0,0.0,None
TKT-15927,0,0.0,None
TKT-15928,0,0.0,None
TKT-15929,5597,54313.17,Mutare
TKT-15930,3628,21677.6,Mutare
TKT-15931,0,0.0,None
TKT-15932,0,0.0,None
TKT-15933,0,0.0,None
TKT-15934,0,0.0,None
TKT-15935,0,0.0,None
TKT-15936,0,0.0,None
TKT-15937,0,0.0,None
TKT-15938,0,0.0,None
TKT-15939,0,0.0,None
TKT-15940,0,0.0,None
TKT-15941,0,0.0,None
TKT-15942,4187,25192.09,Harare
TKT-15943,0,0.0,None
TKT-15944,0,0.0,None
TKT-15945,0,0.0,None
TKT-15946,0,0.0,None
TKT-15947,0,0.0,None
TKT-15948,0,0.0,None
TKT-15949,0,0.0,None
TKT-15950,0,0.0,None
TKT-15951,1745,9636.67,Bulawayo
TKT-15952,0,0.0,None
TKT-15953,2408,21422.15,Harare
TKT-15954,5984,35323.54,Bulawayo
TKT-15955,0,0.0,None
TKT-15956,1319,8391.93,Bulawayo
TKT-15957,0,0.0,None
TKT-15958,0,0.0,None
TKT-15959,0,0.0,None
TKT-15960,2609,14364.89,Digital-All
TKT-15961,0,0.0,None
TKT-15962,0,0.0,None
TKT-15963,0,0.0,None
TKT-15964,0,0.0,None
TKT-15965,3530,24707.15,Harare
TKT-15966,7313,71257.46,Harare
TKT-15967,0,0.0,None
TKT-15968,0,0.0,None
TKT-15969,0,0.0,None
TKT-15970,0,0.0,None
TKT-15971,0,0.0,None
TKT-15972,0,0.0,None
TKT-15973,0,0.0,None
TKT-15974,0,0.0,None
TKT-15975,0,0.0,None
TKT-15976,0,0.0,None
TKT-15977,0,0.0,None
TKT-15978,0,0.0,None
TKT-15979,0,0.0,None
TKT-15980,0,0.0,None
TKT-15981,0,0.0,None
TKT-15982,0,0.0,None
TKT-15983,0,0.0,None
TKT-15984,0,0.0,None
TKT-15985,0,0.0,None
TKT-15986,3975,37554.1,Harare
TKT-15987,0,0.0,None
TKT-15988,0,0.0,None
TKT-15989,0,0.0,None
TKT-15990,0,0.0,None
TKT-15991,0,0.0,None
TKT-15992,0,0.0,None
TKT-15993,0,0.0,None
TKT-15994,9905,84549.82,Bulawayo
TKT-15995,0,0.0,None
TKT-15996,0,0.0,None
TKT-15997,0,0.0,None
TKT-15998,5749,44844.73,Harare
TKT-15999,0,0.0,None
TKT-16000,0,0.0,None
TKT-16001,0,0.0,None
TKT-16002,0,0.0,None
TKT-16003,0,0.0,None
TKT-16004,0,0.0,None
TKT-16005,0,0.0,None
TKT-16006,0,0.0,None
TKT-16007,0,0.0,None
TKT-16008,0,0.0,None
TKT-16009,0,0.0,None
TKT-16010,0,0.0,None
TKT-16011,0,0.0,None
TKT-16012,0,0.0,None
TKT-16013,6661,60874.33,Harare
TKT-16014,0,0.0,None
TKT-16015,4491,27486.59,Mutare
TKT-16016,0,0.0,None
TKT-16017,0,0.0,None
TKT-16018,0,0.0,None
TKT-16019,0,0.0,None
TKT-16020,0,0.0,None
TKT-16021,0,0.0,None
TKT-16022,1858,18470.74,Digital-All
TKT-16023,869,8208.45,Harare
TKT-16024,3503,31185.12,Harare
TKT-16025,4233,40209.39,Harare
TKT-16026,0,0.0,None
TKT-16027,0,0.0,None
TKT-16028,6328,39962.67,Bulawayo
TKT-16029,0,0.0,None
TKT-16030,0,0.0,None
TKT-16031,0,0.0,None
TKT-16032,0,0.0,None
TKT-16033,0,0.0,None
TKT-16034,0,0.0,None
TKT-16035,0,0.0,None
TKT-16036,0,0.0,None
TKT-16037,0,0.0,None
TKT-16038,7794,47850.24,Digital-All
TKT-16039,0,0.0,None
TKT-16040,0,0.0,None
TKT-16041,1655,17501.92,Bulawayo
TKT-16042,0,0.0,None
TKT-16043,0,0.0,None
TKT-16044,0,0.0,None
TKT-16045,0,0.0,None
TKT-16046,0,0.0,None
TKT-16047,0,0.0,None
TKT-16048,0,0.0,None
TKT-16049,3491,23626.55,Bulawayo
TKT-16050,6416,51950.02,Mutare
TKT-16051,0,0.0,None
TKT-16052,0,0.0,None
TKT-16053,0,0.0,None
TKT-16054,0,0.0,None
TKT-16055,0,0.0,None
TKT-16056,0,0.0,None
TKT-16057,0,0.0,None
TKT-16058,0,0.0,None
TKT-16059,0,0.0,None
TKT-16060,4588,36333.0,Digital-All
TKT-16061,1582,9711.64,Mutare
TKT-16062,0,0.0,None
TKT-16063,0,0.0,None
TKT-16064,0,0.0,None
TKT-16065,0,0.0,None
TKT-16066,2586,23531.49,Mutare
TKT-16067,0,0.0,None
TKT-16068,0,0.0,None
TKT-16069,0,0.0,None
TKT-16070,0,0.0,None
TKT-16071,0,0.0,None
TKT-16072,7445,50218.01,Bulawayo
TKT-16073,2037,18718.54,Digital-All
TKT-16074,0,0.0,None
TKT-16075,0,0.0,None
TKT-16076,3362,19360.51,Harare
TKT-16077,0,0.0,None
TKT-16078,0,0.0,None
TKT-16079,9600,50564.86,Harare
TKT-16080,0,0.0,None
TKT-16081,0,0.0,None
TKT-16082,0,0.0,None
TKT-16083,0,0.0,None
TKT-16084,6700,47723.81,Mutare
TKT-16085,0,0.0,None
TKT-16086,0,0.0,None
TKT-16087,0,0.0,None
TKT-16088,0,0.0,None
TKT-16089,0,0.0,None
TKT-16090,0,0.0,None
TKT-16091,0,0.0,None
TKT-16092,0,0.0,None
TKT-16093,0,0.0,None
TKT-16094,0,0.0,None
TKT-16095,0,0.0,None
TKT-16096,8059,70747.83,Bulawayo
TKT-16097,0,0.0,None
TKT-16098,0,0.0,None
TKT-16099,4000,37824.94,Mutare
TKT-16100,0,0.0,None
TKT-16101,0,0.0,None
TKT-16102,3334,21336.97,Harare
TKT-16103,9465,63118.86,Harare
TKT-16104,304,13557.46,Digital-All
TKT-16105,0,0.0,None
TKT-16106,0,0.0,None
TKT-16107,0,0.0,None
TKT-16108,0,0.0,None
TKT-16109,0,0.0,None
TKT-16110,0,0.0,None
TKT-16111,0,0.0,None
TKT-16112,0,0.0,None
TKT-16113,0,0.0,None
TKT-16114,0,0.0,None
TKT-16115,0,0.0,None
TKT-16116,0,0.0,None
TKT-16117,150,763.22,Harare
TKT-16118,0,0.0,None
TKT-16119,2069,16995.39,Bulawayo
TKT-16120,0,0.0,None
TKT-16121,0,0.0,None
TKT-16122,0,0.0,None
TKT-16123,0,0.0,None
TKT-16124,0,0.0,None
TKT-16125,0,0.0,None
TKT-16126,0,0.0,None
TKT-16127,0,0.0,None
TKT-16128,0,0.0,None
TKT-16129,0,0.0,None
TKT-16130,0,0.0,None
TKT-16131,0,0.0,None
TKT-16132,0,0.0,None
TKT-16133,0,0.0,None
TKT-16134,0,0.0,None
TKT-16135,4835,45950.2,Harare
TKT-16136,0,0.0,None
TKT-16137,5285,32035.38,Harare
TKT-16138,0,0.0,None
TKT-16139,0,0.0,None
TKT-16140,7308,59565.03,Mutare
TKT-16141,0,0.0,None
TKT-16142,0,0.0,None
TKT-16143,0,0.0,None
TKT-16144,0,0.0,None
TKT-16145,0,0.0,None
TKT-16146,0,0.0,None
TKT-16147,0,0.0,None
TKT-16148,0,0.0,None
TKT-16149,0,0.0,None
TKT-16150,0,0.0,None
TKT-16151,0,0.0,None
TKT-16152,0,0.0,None
TKT-16153,4806,37803.51,Harare
TKT-16154,0,0.0,None
TKT-16155,0,0.0,None
TKT-16156,0,0.0,None
TKT-16157,0,0.0,None
TKT-16158,0,0.0,None
TKT-16159,4361,40100.3,Digital-All
TKT-16160,0,0.0,None
TKT-16161,9083,76830.66,Mutare
TKT-16162,0,0.0,None
TKT-16163,0,0.0,None
TKT-16164,7630,42505.48,Harare
TKT-16165,0,0.0,None
TKT-16166,0,0.0,None
TKT-16167,3460,29019.23,Digital-All
TKT-16168,0,0.0,None
TKT-16169,8424,42974.01,Bulawayo
TKT-16170,1910,10643.34,Mutare
TKT-16171,0,0.0,None
TKT-16172,0,0.0,None
TKT-16173,0,0.0,None
TKT-16174,0,0.0,None
TKT-16175,0,0.0,None
TKT-16176,0,0.0,None
TKT-16177,0,0.0,None
TKT-16178,0,0.0,None
TKT-16179,2098,17051.11,Mutare
TKT-16180,0,0.0,None
TKT-16181,2788,16588.21,Digital-All
TKT-16182,801,4591.42,Digital-All
TKT-16183,987,5842.9,Mutare
TKT-16184,0,0.0,None
TKT-16185,0,0.0,None
TKT-16186,0,0.0,None
TKT-16187,0,0.0,None
TKT-16188,0,0.0,None
TKT-16189,0,0.0,None
TKT-16190,4345,31027.08,Bulawayo
TKT-16191,0,0.0,None
TKT-16192,0,0.0,None
TKT-16193,0,0.0,None
TKT-16194,0,0.0,None
TKT-16195,7371,63968.89,Mutare
TKT-16196,0,0.0,None
TKT-16197,0,0.0,None
TKT-16198,0,0.0,None
TKT-16199,0,0.0,None
TKT-16200,0,0.0,None
TKT-16201,0,0.0,None
TKT-16202,0,0.0,None
TKT-16203,0,0.0,None
TKT-16204,0,0.0,None
TKT-16205,0,0.0,None
TKT-16206,6359,41354.18,Mutare
TKT-16207,3936,24482.64,Digital-All
TKT-16208,0,0.0,None
TKT-16209,0,0.0,None
TKT-16210,0,0.0,None
TKT-16211,0,0.0,None
TKT-16212,0,0.0,None
TKT-16213,0,0.0,None
TKT-16214,0,0.0,None
TKT-16215,0,0.0,None
TKT-16216,0,0.0,None
